Air temperature [K];Process temperature [K];Rotational speed [rpm];Torque [Nm];Tool wear [min];Temperature_difference;Power;Mechanical_stress;Type_L;Type_M;ID;Failure_Prediction;Failure_Probability;SHAP_Rotational_speed;SHAP_Power;SHAP_Tool_wear;SHAP_Temperature_difference;Key_factor;Risk_level;Maintenance_Recommendation;Suggested_Action
299;310;1628;35;174;11;58445;6246;1;0;611;0;0,022515945845641427;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1533;39;26;9;60400;1024;1;0;612;0;0,015510798720907992;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1471;44;148;9;65018;6541;1;0;613;0;0,011808759478197529;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1483;39;174;9;59171;6942;1;0;614;0;0,020019831439538574;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1612;32;143;10;52390;4647;0;0;615;0;0,008316522405323932;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1327;58;9;10;78027;529;1;0;616;0;0,09935624018697257;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;307;1479;42;47;9;62857;1997;1;0;617;0;0,01097285139598896;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1687;26;16;8;44874;425;1;0;618;0;0,03142568896906841;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1503;37;152;8;55611;5624;0;0;619;0;0,04905843413013527;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;2092;18;51;8;38911;948;1;0;620;0;0,0349105073779669;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1544;41;6;11;64384;250;0;1;621;0;0,009315719523774673;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1375;46;86;9;64349;4024;0;0;622;0;0,04438381882487578;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1411;45;54;8;63636;2435;0;1;623;0;0,11052686417601033;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1373;44;81;9;60549;3572;0;0;624;0;0,034108342385652315;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1550;34;177;9;53939;6159;1;0;625;0;0,017736812440883716;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1437;49;55;8;71706;2744;0;1;626;0;0,1275712118275285;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;310;1447;51;185;10;74375;9509;0;0;627;0;0,06365577257110087;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1666;31;198;10;51646;6138;0;1;628;0;0,043928460913624394;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;310;1555;38;118;11;60023;4554;0;0;629;0;0,01829726127068082;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1520;38;45;10;57760;1710;0;1;630;0;0,015648845540619485;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;309;1529;38;96;11;58254;3657;0;1;631;0;0,00841951028797594;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1470;48;21;8;71589;1022;0;1;632;0;0,02859623994451582;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1414;47;11;9;66458;517;1;0;633;0;0,04299409912905768;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1509;43;31;9;65037;1336;1;0;634;0;0,017263016358976424;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;307;1648;34;60;11;56032;2040;1;0;635;0;0,011416216019640572;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1502;34;40;8;51518;1372;0;0;636;0;0,013096622381636317;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1373;53;181;8;72769;9593;1;0;637;1;0,8907964754242834;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
296;306;1511;35;119;10;53187;4188;1;0;638;0;0,01115758113747567;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;311;1706;28;111;11;49132;3196;1;0;639;0;0,013914846461214034;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1368;45;81;9;62654;3709;0;1;640;0;0,03464384296286166;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1474;44;152;10;65298;6733;1;0;641;0;0,010710158631124225;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;308;1613;30;80;9;49680;2464;1;0;642;0;0,020145894602190316;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1633;36;114;8;59441;4149;1;0;643;0;0,018391609638588536;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;307;1385;56;202;10;78114;11392;1;0;644;1;0,9545640949593828;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
301;310;2825;5;215;8;16385;1247;1;0;645;1;0,9382404263813423;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
300;309;1500;35;112;9;52800;3942;0;0;646;0;0,011786075161372998;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1481;38;153;8;56426;5829;1;0;647;0;0,015395836480451147;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;310;1685;32;88;11;54088;2824;0;1;648;0;0,01829726127068082;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;309;1505;39;209;11;58996;8192;1;0;649;0;0,3696587511005302;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
301;310;1614;31;84;9;51002;2654;1;0;650;0;0,02363065089430877;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1623;32;0;9;53072;0;0;0;651;0;0,011786075161372998;-0,0010416336151943912;3,126577712539185;-0,3459696619302671;0,21979395873799373;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1504;38;65;9;58204;2515;1;0;652;0;0,015510798720907992;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1468;43;2;9;64298;87;0;1;653;0;0,010418782968687458;0,11201586996787766;1,8769027036943176;1,4753588228529009;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1528;37;160;10;56994;5968;1;0;654;0;0,01179057641458002;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1408;46;3;10;65190;138;1;0;655;0;0,02494907618777136;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1434;45;174;10;65390;7934;1;0;656;0;0,012739003465955141;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1588;37;50;9;58756;1850;0;1;657;0;0,011786075161372998;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1374;47;197;11;65127;9337;1;0;658;0;0,11064673405436506;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1561;46;194;10;72274;8982;1;0;659;0;0,040090959472843656;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1311;54;52;11;71449;2834;0;0;660;0;0,05857532110179429;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1543;47;203;9;72983;9601;1;0;661;0;0,12146880282947822;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;312;1308;54;52;11;71547;2844;1;0;662;0;0,028080280922352575;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1300;53;172;10;68900;9116;0;1;663;0;0,04987109638464703;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1597;30;115;9;48389;3484;0;1;664;0;0,019493190674376784;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1496;37;194;10;56698;7352;1;0;665;0;0,03890661158020558;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;312;2710;9;143;11;26286;1387;0;1;666;1;0,898655517631309;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
299;310;1386;46;2;10;64587;93;1;0;667;0;0,054354901450610636;0,11201586996787766;1,855819427667819;1,4399594184680318;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1432;45;6;10;65585;274;1;0;668;0;0,011620001739009119;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;313;1759;28;74;9;49955;2101;1;0;669;0;0,01395107487351413;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1441;46;100;8;66718;4630;0;0;670;0;0,09473554745744814;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1424;47;179;10;67782;8520;1;0;671;0;0,020449673154908362;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1415;49;21;10;70184;1041;1;0;672;0;0,034743785365172794;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1599;32;58;11;52607;1908;0;1;673;0;0,008264045575465428;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1362;56;216;10;77361;12268;1;0;674;1;0,9833565106721126;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
302;311;1609;36;162;8;57924;5832;1;0;675;0;0,02069080877811232;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1384;39;144;11;54806;5702;1;0;676;0;0,02228788333577898;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1639;29;127;9;48842;3784;0;1;677;0;0,027060547532345616;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1390;49;74;9;69361;3692;1;0;678;0;0,08387056305607633;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1319;51;170;11;67796;8738;0;1;679;0;0,03932487315895364;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1602;32;120;9;52545;3935;1;0;680;0;0,015510798720907992;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1471;46;25;10;68401;1162;1;0;681;0;0,012033961145662804;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1409;42;57;9;59741;2416;1;0;682;0;0,017253097915347588;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1289;51;82;10;66125;4206;1;0;683;0;0,042533186459066334;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1350;52;136;10;70200;7072;1;0;684;0;0,05774193108179453;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1320;47;210;11;62568;9954;1;0;685;0;0,3903372389323621;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
301;310;1346;44;142;9;60031;6333;0;1;686;0;0,06417916535573559;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1701;30;44;11;52390;1355;0;1;687;0;0,00973628744859373;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;312;1645;35;81;8;58726;2891;0;1;688;0;0,01863426247672327;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;307;1412;50;24;9;71588;1216;1;0;689;0;0,022798240035858564;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1268;58;90;9;73544;5220;0;1;690;0;0,07331049682196182;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;310;1424;41;101;11;58811;4171;0;1;691;0;0,02281945594487261;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1325;62;204;11;82680;12729;0;1;692;1;0,9159124063902969;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
296;306;1526;42;129;10;64549;5456;0;1;693;0;0,010594284796002575;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1332;60;147;11;80186;8849;0;1;694;0;0,09906181496148753;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1466;43;210;8;63038;9030;1;0;695;0;0,4064933336373061;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
303;312;1642;29;18;9;48274;529;0;1;696;0;0,015695453485726745;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1542;35;204;9;54124;7160;1;0;697;0;0,11873547965255306;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1409;52;26;8;73972;1365;0;1;698;0;0,17586690510518596;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1378;52;12;11;72069;627;1;0;699;0;0,06153110554692582;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;312;1781;28;124;8;51114;3558;1;0;700;0;0,01872130536575504;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1964;21;15;11;42029;321;1;0;701;0;0,01835729755842333;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1446;44;135;9;64347;6007;1;0;702;0;0,017263016358976424;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1394;46;113;10;64124;5198;0;1;703;0;0,02593769116038927;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
